PCName,Handles,processName,processID,processCPU,processHandless,MessageTime,MessageTimeForUsers
DAVIDECASTELLAN,1235,ServiceHub.IdentityHost,17300,9.140625,1235,,1619681069.64359,29/04/2021 07:24:29
DAVIDECASTELLAN,955,ServiceHub.RoslynCodeAnalysisService,11780,13.40625,955,,1619681069.74274,29/04/2021 07:24:29
DAVIDECASTELLAN,1632,ServiceHub.SettingsHost,16684,8.4375,1632,5,1619681069.84258,29/04/2021 07:24:29
DAVIDECASTELLAN,723,ServiceHub.ThreadedWaitDialog,9092,2.125,723,,1619681069.9433,29/04/2021 07:24:29
DAVIDECASTELLAN,1169,ServiceHub.VSDetouredHost,16496,6.640625,1169,,1619681070.04284,29/04/2021 07:24:30
DAVIDECASTELLAN,877,services,888,,877,,1619681070.14215,29/04/2021 07:24:30
DAVIDECASTELLAN,452,SettingSyncHost,10892,1.515625,452,,1619681070.23879,29/04/2021 07:24:30
DAVIDECASTELLAN,565,sftlist,7072,,565,,1619681070.33479,29/04/2021 07:24:30
DAVIDECASTELLAN,140,sftvsa,5184,,140,5,1619681070.43224,29/04/2021 07:24:30
DAVIDECASTELLAN,105,SgrmBroker,15036,,105,,1619681070.52707,29/04/2021 07:24:30
DAVIDECASTELLAN,742,ShellExperienceHost,11204,2.046875,742,,1619681070.61928,29/04/2021 07:24:30
DAVIDECASTELLAN,550,sihost,1120,1.265625,550,,1619681070.72088,29/04/2021 07:24:30
DAVIDECASTELLAN,53,smss,520,,53,,1619681070.81539,29/04/2021 07:24:30
DAVIDECASTELLAN,622,spoolsv,4732,,622,,1619681070.91513,29/04/2021 07:24:30
DAVIDECASTELLAN,142,sqlwriter,5480,,142,,1619681071.01493,29/04/2021 07:24:31
DAVIDECASTELLAN,646,StartMenuExperienceHost,5292,1.671875,646,,1619681071.11135,29/04/2021 07:24:31
DAVIDECASTELLAN,1523,svchost,556,,1523,,1619681071.20775,29/04/2021 07:24:31
DAVIDECASTELLAN,1423,svchost,1064,,1423,,1619681071.30051,29/04/2021 07:24:31
DAVIDECASTELLAN,148,svchost,1108,,148,5,1619681071.40248,29/04/2021 07:24:31
DAVIDECASTELLAN,359,svchost,1112,,359,,1619681071.50016,29/04/2021 07:24:31
DAVIDECASTELLAN,188,svchost,1360,0.046875,188,5,1619681071.6025,29/04/2021 07:24:31
DAVIDECASTELLAN,272,svchost,1516,,272,,1619681071.70352,29/04/2021 07:24:31
DAVIDECASTELLAN,397,svchost,1524,,397,,1619681071.80273,29/04/2021 07:24:31
DAVIDECASTELLAN,434,svchost,1568,,434,,1619681071.90365,29/04/2021 07:24:31
DAVIDECASTELLAN,408,svchost,1584,,408,5,1619681072.00505,29/04/2021 07:24:32
DAVIDECASTELLAN,347,svchost,1616,,347,,1619681072.10966,29/04/2021 07:24:32
DAVIDECASTELLAN,240,svchost,1664,,240,5,1619681072.20969,29/04/2021 07:24:32
DAVIDECASTELLAN,261,svchost,1748,,261,,1619681072.30743,29/04/2021 07:24:32
DAVIDECASTELLAN,315,svchost,1756,,315,,1619681072.40072,29/04/2021 07:24:32
DAVIDECASTELLAN,442,svchost,1888,,442,,1619681072.49447,29/04/2021 07:24:32
DAVIDECASTELLAN,448,svchost,1896,,448,5,1619681072.60688,29/04/2021 07:24:32
DAVIDECASTELLAN,341,svchost,2000,,341,,1619681072.70762,29/04/2021 07:24:32
DAVIDECASTELLAN,254,svchost,2008,,254,,1619681072.80155,29/04/2021 07:24:32
DAVIDECASTELLAN,151,svchost,2076,,151,,1619681072.8974,29/04/2021 07:24:32
DAVIDECASTELLAN,284,svchost,2124,,284,5,1619681073.00812,29/04/2021 07:24:33
DAVIDECASTELLAN,125,svchost,2132,,125,,1619681073.14675,29/04/2021 07:24:33
DAVIDECASTELLAN,238,svchost,2292,,238,,1619681073.25946,29/04/2021 07:24:33
DAVIDECASTELLAN,170,svchost,2380,,170,,1619681073.35771,29/04/2021 07:24:33
DAVIDECASTELLAN,142,svchost,2404,,142,,1619681073.45604,29/04/2021 07:24:33
DAVIDECASTELLAN,154,svchost,2440,,154,,1619681073.56577,29/04/2021 07:24:33
DAVIDECASTELLAN,411,svchost,2564,,411,,1619681073.77758,29/04/2021 07:24:33
DAVIDECASTELLAN,208,svchost,2612,,208,5,1619681073.88324,29/04/2021 07:24:33
DAVIDECASTELLAN,185,svchost,2736,,185,,1619681073.98094,29/04/2021 07:24:33
DAVIDECASTELLAN,235,svchost,2744,,235,,1619681074.08662,29/04/2021 07:24:34
DAVIDECASTELLAN,397,svchost,2772,,397,,1619681074.19409,29/04/2021 07:24:34
DAVIDECASTELLAN,200,svchost,2836,,200,5,1619681074.29417,29/04/2021 07:24:34
DAVIDECASTELLAN,150,svchost,2896,,150,,1619681074.40987,29/04/2021 07:24:34
DAVIDECASTELLAN,188,svchost,3000,,188,5,1619681074.51768,29/04/2021 07:24:34
DAVIDECASTELLAN,540,svchost,3012,2.140625,540,5,1619681074.62123,29/04/2021 07:24:34
DAVIDECASTELLAN,460,svchost,3016,,460,5,1619681074.72174,29/04/2021 07:24:34
DAVIDECASTELLAN,217,svchost,3068,,217,,1619681074.8169,29/04/2021 07:24:34
DAVIDECASTELLAN,190,svchost,3116,,190,,1619681074.92555,29/04/2021 07:24:34
DAVIDECASTELLAN,223,svchost,3124,,223,,1619681075.04823,29/04/2021 07:24:35
DAVIDECASTELLAN,235,svchost,3140,,235,,1619681075.15379,29/04/2021 07:24:35
DAVIDECASTELLAN,234,svchost,3284,,234,,1619681075.26287,29/04/2021 07:24:35
DAVIDECASTELLAN,460,svchost,3348,,460,5,1619681075.36579,29/04/2021 07:24:35
DAVIDECASTELLAN,146,svchost,3360,,146,,1619681075.46557,29/04/2021 07:24:35
DAVIDECASTELLAN,209,svchost,3436,,209,,1619681075.56682,29/04/2021 07:24:35
DAVIDECASTELLAN,194,svchost,3604,,194,,1619681075.69611,29/04/2021 07:24:35
DAVIDECASTELLAN,367,svchost,3704,,367,,1619681075.80695,29/04/2021 07:24:35
DAVIDECASTELLAN,256,svchost,3804,,256,5,1619681075.91078,29/04/2021 07:24:35
DAVIDECASTELLAN,208,svchost,4060,,208,5,1619681076.01152,29/04/2021 07:24:36
DAVIDECASTELLAN,216,svchost,4068,,216,5,1619681076.11396,29/04/2021 07:24:36
DAVIDECASTELLAN,772,svchost,4124,,772,5,1619681076.22119,29/04/2021 07:24:36
DAVIDECASTELLAN,188,svchost,4168,,188,5,1619681076.34387,29/04/2021 07:24:36
DAVIDECASTELLAN,141,svchost,4292,,141,,1619681076.44957,29/04/2021 07:24:36
DAVIDECASTELLAN,386,svchost,4300,,386,,1619681076.54597,29/04/2021 07:24:36
DAVIDECASTELLAN,386,svchost,4376,,386,,1619681076.64308,29/04/2021 07:24:36
DAVIDECASTELLAN,170,svchost,4388,,170,,1619681076.76038,29/04/2021 07:24:36
DAVIDECASTELLAN,542,svchost,4500,,542,,1619681076.86166,29/04/2021 07:24:36
DAVIDECASTELLAN,230,svchost,4620,,230,,1619681076.95753,29/04/2021 07:24:36
DAVIDECASTELLAN,401,svchost,4768,,401,,1619681077.05534,29/04/2021 07:24:37
DAVIDECASTELLAN,532,svchost,4772,,532,5,1619681077.15369,29/04/2021 07:24:37
DAVIDECASTELLAN,441,svchost,4836,,441,,1619681077.25297,29/04/2021 07:24:37
DAVIDECASTELLAN,264,svchost,5312,,264,5,1619681077.47802,29/04/2021 07:24:37
DAVIDECASTELLAN,129,svchost,5372,,129,,1619681077.58107,29/04/2021 07:24:37
DAVIDECASTELLAN,407,svchost,5472,,407,,1619681077.68309,29/04/2021 07:24:37
DAVIDECASTELLAN,124,svchost,5548,,124,,1619681077.78543,29/04/2021 07:24:37
DAVIDECASTELLAN,378,svchost,5644,,378,,1619681077.88962,29/04/2021 07:24:37
DAVIDECASTELLAN,324,svchost,5760,0.265625,324,,1619681078.1344,29/04/2021 07:24:38
DAVIDECASTELLAN,210,svchost,5964,,210,,1619681078.23537,29/04/2021 07:24:38
DAVIDECASTELLAN,102,svchost,5972,,102,,1619681078.34598,29/04/2021 07:24:38
DAVIDECASTELLAN,453,svchost,6224,,453,,1619681078.44406,29/04/2021 07:24:38
DAVIDECASTELLAN,371,svchost,6264,,371,,1619681078.5426,29/04/2021 07:24:38
DAVIDECASTELLAN,164,svchost,7564,,164,5,1619681078.64585,29/04/2021 07:24:38
DAVIDECASTELLAN,263,svchost,7988,,263,,1619681078.77765,29/04/2021 07:24:38
DAVIDECASTELLAN,292,svchost,8532,,292,5,1619681078.88713,29/04/2021 07:24:38
DAVIDECASTELLAN,190,svchost,8648,,190,,1619681079.00401,29/04/2021 07:24:39
DAVIDECASTELLAN,481,svchost,8944,4.3125,481,,1619681079.10898,29/04/2021 07:24:39
DAVIDECASTELLAN,272,svchost,9976,,272,,1619681079.21474,29/04/2021 07:24:39
DAVIDECASTELLAN,108,svchost,10852,,108,5,1619681079.32707,29/04/2021 07:24:39
DAVIDECASTELLAN,175,svchost,12140,,175,,1619681079.435,29/04/2021 07:24:39
DAVIDECASTELLAN,117,svchost,12864,,117,,1619681079.53187,29/04/2021 07:24:39
DAVIDECASTELLAN,225,svchost,15132,,225,,1619681079.67086,29/04/2021 07:24:39
DAVIDECASTELLAN,220,svchost,15492,,220,5,1619681079.78416,29/04/2021 07:24:39
DAVIDECASTELLAN,529,svchost,15528,0.9375,529,,1619681079.87991,29/04/2021 07:24:39
DAVIDECASTELLAN,129,svchost,15564,,129,,1619681079.98014,29/04/2021 07:24:39
DAVIDECASTELLAN,718,svchost,15692,,718,,1619681080.08044,29/04/2021 07:24:40
DAVIDECASTELLAN,124,svchost,16544,,124,,1619681080.17669,29/04/2021 07:24:40
DAVIDECASTELLAN,116,svchost,20016,,116,5,1619681080.30036,29/04/2021 07:24:40
DAVIDECASTELLAN,531,SynTPEnh,8892,2.078125,531,,1619681080.41431,29/04/2021 07:24:40
DAVIDECASTELLAN,336,SynTPEnhService,2428,,336,5,1619681080.51822,29/04/2021 07:24:40
DAVIDECASTELLAN,4812,System,4,,4812,,1619681080.61672,29/04/2021 07:24:40
DAVIDECASTELLAN,320,taskhostw,5764,0.65625,320,,1619681080.71305,29/04/2021 07:24:40
DAVIDECASTELLAN,213,taskhostw,7536,0.03125,213,,1619681080.8078,29/04/2021 07:24:40
DAVIDECASTELLAN,714,Taskmgr,3224,12.640625,714,,1619681080.93946,29/04/2021 07:24:40
DAVIDECASTELLAN,569,TextInputHost,11128,0.703125,569,,1619681081.04508,29/04/2021 07:24:41
DAVIDECASTELLAN,142,unsecapp,7860,,142,,1619681081.14369,29/04/2021 07:24:41
DAVIDECASTELLAN,58,virtual-cam-registration-service,5572,,58,,1619681081.24128,29/04/2021 07:24:41
DAVIDECASTELLAN,565,vsls-agent,11220,2.828125,565,,1619681081.34651,29/04/2021 07:24:41
DAVIDECASTELLAN,161,wininit,816,,161,,1619681081.45976,29/04/2021 07:24:41
DAVIDECASTELLAN,297,winlogon,1300,,297,,1619681081.57238,29/04/2021 07:24:41
DAVIDECASTELLAN,102,WirelessKB850NotificationService,5588,,102,,1619681081.67012,29/04/2021 07:24:41
DAVIDECASTELLAN,501,wlanext,4776,,501,,1619681081.76588,29/04/2021 07:24:41
DAVIDECASTELLAN,247,WmiPrvSE,8048,,247,,1619681081.86395,29/04/2021 07:24:41
DAVIDECASTELLAN,394,WmiPrvSE,10332,,394,,1619681081.95718,29/04/2021 07:24:41
DAVIDECASTELLAN,332,WUDFHost,704,,332,5,1619681082.08902,29/04/2021 07:24:42
DAVIDECASTELLAN,566,WUDFHost,1164,,566,,1619681082.19633,29/04/2021 07:24:42
DAVIDECASTELLAN,1074,YourPhoneServer,12536,9.796875,1074,,1619681082.29512,29/04/2021 07:24:42
DAVIDECASTELLAN,343,ZeroConfigService,5608,,343,,1619681082.39239,29/04/2021 07:24:42
DAVIDECASTELLAN,398,AdAppMgrSvc,5224,,398,,1619681575.98032,29/04/2021 07:32:55
DAVIDECASTELLAN,158,AdobeUpdateService,4728,,158,,1619681576.07408,29/04/2021 07:32:56
DAVIDECASTELLAN,146,AdskLicensingService,5156,,146,,1619681576.18337,29/04/2021 07:32:56
DAVIDECASTELLAN,239,AGMService,5148,,239,,1619681576.2771,29/04/2021 07:32:56
DAVIDECASTELLAN,227,AGSService,5168,,227,,1619681576.37085,29/04/2021 07:32:56
DAVIDECASTELLAN,303,atieclxx,3160,,303,,1619681576.48019,29/04/2021 07:32:56
DAVIDECASTELLAN,173,atiesrxx,2764,,173,,1619681576.57393,29/04/2021 07:32:56
DAVIDECASTELLAN,335,chrome,2720,2.15625,335,,1619681576.68328,29/04/2021 07:32:56
DAVIDECASTELLAN,300,chrome,4164,10.015625,300,5,1619681576.80826,29/04/2021 07:32:56
DAVIDECASTELLAN,290,chrome,6468,2.71875,290,,1619681576.90201,29/04/2021 07:32:56
DAVIDECASTELLAN,238,chrome,6532,0.921875,238,,1619681576.99574,29/04/2021 07:32:56
DAVIDECASTELLAN,253,chrome,8792,15.375,253,,1619681577.08951,29/04/2021 07:32:57
DAVIDECASTELLAN,216,chrome,10964,0.0625,216,5,1619681577.19882,29/04/2021 07:32:57
DAVIDECASTELLAN,277,chrome,11544,1.953125,277,,1619681577.29255,29/04/2021 07:32:57
DAVIDECASTELLAN,305,chrome,11640,2.828125,305,,1619681577.3863,29/04/2021 07:32:57
DAVIDECASTELLAN,355,chrome,13048,0.125,355,,1619681577.48002,29/04/2021 07:32:57
DAVIDECASTELLAN,2947,chrome,13232,89.046875,2947,,1619681577.5738,29/04/2021 07:32:57
DAVIDECASTELLAN,1169,chrome,13316,13.703125,1169,,1619681577.68311,29/04/2021 07:32:57
DAVIDECASTELLAN,514,chrome,13324,15.265625,514,,1619681577.77685,29/04/2021 07:32:57
DAVIDECASTELLAN,265,chrome,13380,0.40625,265,,1619681577.87065,29/04/2021 07:32:57
DAVIDECASTELLAN,278,chrome,13552,3.15625,278,,1619681577.97994,29/04/2021 07:32:57
DAVIDECASTELLAN,229,chrome,13832,0.21875,229,,1619681578.07372,29/04/2021 07:32:58
DAVIDECASTELLAN,239,chrome,13884,0.390625,239,,1619681578.1674,29/04/2021 07:32:58
DAVIDECASTELLAN,239,chrome,14028,1.296875,239,,1619681578.26114,29/04/2021 07:32:58
DAVIDECASTELLAN,230,chrome,14076,0.171875,230,,1619681578.35492,29/04/2021 07:32:58
DAVIDECASTELLAN,241,chrome,14164,11.421875,241,,1619681578.46423,29/04/2021 07:32:58
DAVIDECASTELLAN,234,chrome,14176,1.625,234,,1619681578.55796,29/04/2021 07:32:58
DAVIDECASTELLAN,255,chrome,14220,1.3125,255,,1619681578.6517,29/04/2021 07:32:58
DAVIDECASTELLAN,231,chrome,14636,1.234375,231,,1619681578.74543,29/04/2021 07:32:58
DAVIDECASTELLAN,233,chrome,14780,0.3125,233,,1619681578.83921,29/04/2021 07:32:58
DAVIDECASTELLAN,259,chrome,15844,11.6875,259,,1619681578.94855,29/04/2021 07:32:58
DAVIDECASTELLAN,229,chrome,16072,0.203125,229,,1619681579.04226,29/04/2021 07:32:59
DAVIDECASTELLAN,229,chrome,16248,0.15625,229,,1619681579.13599,29/04/2021 07:32:59
DAVIDECASTELLAN,526,chrome,16364,55.6875,526,,1619681579.22973,29/04/2021 07:32:59
DAVIDECASTELLAN,239,chrome,16676,0.265625,239,,1619681579.3235,29/04/2021 07:32:59
DAVIDECASTELLAN,665,chrome,16868,27.171875,665,,1619681579.41724,29/04/2021 07:32:59
DAVIDECASTELLAN,234,chrome,16972,1.046875,234,,1619681579.52655,29/04/2021 07:32:59
DAVIDECASTELLAN,326,chrome,17352,0.828125,326,,1619681579.62029,29/04/2021 07:32:59
DAVIDECASTELLAN,365,chrome,17364,2.046875,365,,1619681579.71402,29/04/2021 07:32:59
DAVIDECASTELLAN,251,chrome,18592,0.53125,251,,1619681579.80775,29/04/2021 07:32:59
DAVIDECASTELLAN,334,chrome,18688,1.125,334,,1619681579.90153,29/04/2021 07:32:59
DAVIDECASTELLAN,232,chrome,19080,0.515625,232,5,1619681580.01091,29/04/2021 07:33:00
DAVIDECASTELLAN,97,conhost,3168,0.015625,97,,1619681580.10464,29/04/2021 07:33:00
DAVIDECASTELLAN,97,conhost,4788,,97,,1619681580.21393,29/04/2021 07:33:00
DAVIDECASTELLAN,97,conhost,5884,0.015625,97,,1619681580.30767,29/04/2021 07:33:00
DAVIDECASTELLAN,97,conhost,10920,0.015625,97,,1619681580.40145,29/04/2021 07:33:00
DAVIDECASTELLAN,100,conhost,13072,,100,5,1619681580.51076,29/04/2021 07:33:00
DAVIDECASTELLAN,100,conhost,18236,0.03125,100,5,1619681580.62012,29/04/2021 07:33:00
DAVIDECASTELLAN,837,csrss,700,,837,,1619681580.71385,29/04/2021 07:33:00
DAVIDECASTELLAN,827,csrss,824,,827,,1619681580.80763,29/04/2021 07:33:00
DAVIDECASTELLAN,443,ctfmon,9116,3.375,443,,1619681580.90139,29/04/2021 07:33:00
DAVIDECASTELLAN,275,CVHSVC,7692,,275,,1619681581.01067,29/04/2021 07:33:01
DAVIDECASTELLAN,400,dasHost,3532,,400,5,1619681581.12003,29/04/2021 07:33:01
DAVIDECASTELLAN,2434,devenv,12040,339.265625,2434,,1619681581.21376,29/04/2021 07:33:01
DAVIDECASTELLAN,129,dllhost,9240,1.046875,129,,1619681581.3075,29/04/2021 07:33:01
DAVIDECASTELLAN,220,dllhost,13016,0.09375,220,5,1619681581.40123,29/04/2021 07:33:01
DAVIDECASTELLAN,3150,dwm,1440,,3150,,1619681581.51059,29/04/2021 07:33:01
DAVIDECASTELLAN,105,esif_uf,4108,,105,,1619681581.60432,29/04/2021 07:33:01
DAVIDECASTELLAN,357,EvtEng,4576,,357,,1619681581.6981,29/04/2021 07:33:01
DAVIDECASTELLAN,2468,explorer,8900,78.875,2468,5,1619681581.80741,29/04/2021 07:33:01
DAVIDECASTELLAN,199,FNPLicensingService,5192,,199,,1619681581.90116,29/04/2021 07:33:01
DAVIDECASTELLAN,32,fontdrvhost,572,,32,,1619681581.99488,29/04/2021 07:33:01
DAVIDECASTELLAN,32,fontdrvhost,1364,,32,,1619681582.10424,29/04/2021 07:33:02
DAVIDECASTELLAN,63,git,7700,,63,,1619681582.19797,29/04/2021 07:33:02
DAVIDECASTELLAN,59,GOOGLE~1,11752,4.75,59,,1619681582.29265,29/04/2021 07:33:02
DAVIDECASTELLAN,59,GOOGLE~1,12084,4.65625,59,,1619681582.38639,29/04/2021 07:33:02
DAVIDECASTELLAN,1018,GOOGLE~1,12904,14.53125,1018,,1619681582.49579,29/04/2021 07:33:02
DAVIDECASTELLAN,1002,GOOGLE~1,13360,376.421875,1002,,1619681582.58955,29/04/2021 07:33:02
DAVIDECASTELLAN,57,GOOGLE~1,14512,4.46875,57,,1619681582.68326,29/04/2021 07:33:02
DAVIDECASTELLAN,491,GOOGLE~1,17672,4.40625,491,,1619681582.77695,29/04/2021 07:33:02
DAVIDECASTELLAN,171,GoogleCrashHandler,8228,,171,,1619681582.87068,29/04/2021 07:33:02
DAVIDECASTELLAN,154,GoogleCrashHandler64,8236,,154,,1619681582.98011,29/04/2021 07:33:02
DAVIDECASTELLAN,47,googledrivesync,8084,4.625,47,,1619681583.07377,29/04/2021 07:33:03
DAVIDECASTELLAN,903,googledrivesync,14592,87.484375,903,,1619681583.16751,29/04/2021 07:33:03
DAVIDECASTELLAN,714,HPAudioSwitch,1152,4.46875,714,,1619681583.26129,29/04/2021 07:33:03
DAVIDECASTELLAN,352,HPCommRecovery,15356,,352,5,1619681583.3706,29/04/2021 07:33:03
DAVIDECASTELLAN,541,HPJumpStartBridge,14524,,541,,1619681583.46433,29/04/2021 07:33:03
DAVIDECASTELLAN,168,HPJumpStartLaunch,6504,0.0625,168,5,1619681583.55807,29/04/2021 07:33:03
DAVIDECASTELLAN,678,HPSupportSolutionsFrameworkService,11876,,678,,1619681583.66748,29/04/2021 07:33:03
DAVIDECASTELLAN,137,HPWMISVC,4792,,137,,1619681583.76116,29/04/2021 07:33:03
DAVIDECASTELLAN,204,HuaweiHiSuiteService64,5132,,204,5,1619681583.85489,29/04/2021 07:33:03
DAVIDECASTELLAN,89,ibtsiva,5124,,89,,1619681583.94867,29/04/2021 07:33:03
DAVIDECASTELLAN,0,Idle,0,,0,2,1619681584.05802,29/04/2021 07:33:04
DAVIDECASTELLAN,174,igfxCUIService,3312,,174,,1619681584.15176,29/04/2021 07:33:04
DAVIDECASTELLAN,410,igfxEM,5220,3.1875,410,,1619681584.26114,29/04/2021 07:33:04
DAVIDECASTELLAN,167,IntelCpHDCPSvc,4332,,167,,1619681584.35481,29/04/2021 07:33:04
DAVIDECASTELLAN,139,IntelCpHeciSvc,6200,,139,,1619681584.44861,29/04/2021 07:33:04
DAVIDECASTELLAN,136,jhi_service,6940,,136,5,1619681584.5579,29/04/2021 07:33:04
DAVIDECASTELLAN,361,LMS,14356,,361,,1619681584.65167,29/04/2021 07:33:04
DAVIDECASTELLAN,1553,lsass,932,,1553,,1619681584.74537,29/04/2021 07:33:04
DAVIDECASTELLAN,169,mDNSResponder,2488,,169,,1619681584.84054,29/04/2021 07:33:04
DAVIDECASTELLAN,0,Memory Compression,3236,,0,3,1619681584.95076,29/04/2021 07:33:04
DAVIDECASTELLAN,788,Microsoft.ServiceHub.Controller,15120,2.234375,788,5,1619681585.04446,29/04/2021 07:33:05
DAVIDECASTELLAN,275,moses,18188,5.5,275,,1619681585.15384,29/04/2021 07:33:05
DAVIDECASTELLAN,484,MoUsoCoreWorker,15484,,484,5,1619681585.24755,29/04/2021 07:33:05
DAVIDECASTELLAN,812,MsMpEng,5776,,812,,1619681585.34135,29/04/2021 07:33:05
DAVIDECASTELLAN,208,NisSrv,8420,,208,5,1619681585.44081,29/04/2021 07:33:05
DAVIDECASTELLAN,152,OpenConsole,6040,0.015625,152,5,1619681585.55016,29/04/2021 07:33:05
DAVIDECASTELLAN,156,OpenConsole,8096,0.46875,156,5,1619681585.64389,29/04/2021 07:33:05
DAVIDECASTELLAN,152,OpenConsole,19744,0.015625,152,5,1619681585.73764,29/04/2021 07:33:05
DAVIDECASTELLAN,801,PerfWatson2,13076,5.109375,801,,1619681585.84698,29/04/2021 07:33:05
DAVIDECASTELLAN,875,powershell,7344,1.859375,875,,1619681585.94076,29/04/2021 07:33:05
DAVIDECASTELLAN,765,powershell,9236,2.375,765,,1619681586.03445,29/04/2021 07:33:06
DAVIDECASTELLAN,777,powershell,13820,1.65625,777,,1619681586.12818,29/04/2021 07:33:06
DAVIDECASTELLAN,777,powershell,19716,1.921875,777,,1619681586.23762,29/04/2021 07:33:06
DAVIDECASTELLAN,242,PresentationFontCache,1272,,242,,1619681586.33648,29/04/2021 07:33:06
DAVIDECASTELLAN,158,PreziCrashHandler,5988,,158,,1619681586.42657,29/04/2021 07:33:06
DAVIDECASTELLAN,141,PreziCrashHandler64,7976,,141,,1619681586.52032,29/04/2021 07:33:06
DAVIDECASTELLAN,202,QuickTextPaste,13188,0.25,202,,1619681586.61672,29/04/2021 07:33:06
DAVIDECASTELLAN,838,RadeonSettings,11692,6.515625,838,,1619681586.71125,29/04/2021 07:33:06
DAVIDECASTELLAN,0,Registry,124,,0,2,1619681586.82056,29/04/2021 07:33:06
DAVIDECASTELLAN,184,RegSrvc,5596,,184,5,1619681586.91429,29/04/2021 07:33:06
DAVIDECASTELLAN,191,RtkAudioService64,4200,,191,,1619681587.00803,29/04/2021 07:33:07
DAVIDECASTELLAN,476,RtkNGUI64,12888,0.734375,476,,1619681587.11739,29/04/2021 07:33:07
DAVIDECASTELLAN,333,RuntimeBroker,5060,0.671875,333,,1619681587.21112,29/04/2021 07:33:07
DAVIDECASTELLAN,290,RuntimeBroker,9220,0.171875,290,,1619681587.30485,29/04/2021 07:33:07
DAVIDECASTELLAN,504,RuntimeBroker,9560,3.8125,504,,1619681587.39859,29/04/2021 07:33:07
DAVIDECASTELLAN,314,RuntimeBroker,12148,,314,,1619681587.49237,29/04/2021 07:33:07
DAVIDECASTELLAN,180,RuntimeBroker,14476,0.046875,180,5,1619681587.60168,29/04/2021 07:33:07
DAVIDECASTELLAN,350,RuntimeBroker,15476,4.359375,350,,1619681587.69541,29/04/2021 07:33:07
DAVIDECASTELLAN,127,RuntimeBroker,19336,0,127,,1619681587.78922,29/04/2021 07:33:07
DAVIDECASTELLAN,709,SamsungMagician,9696,7.40625,709,,1619681587.88295,29/04/2021 07:33:07
DAVIDECASTELLAN,97,schtasks,5356,0,97,,1619681587.97661,29/04/2021 07:33:07
DAVIDECASTELLAN,97,schtasks,6424,0.015625,97,,1619681588.07035,29/04/2021 07:33:08
DAVIDECASTELLAN,1085,SearchApp,9508,4.484375,1085,,1619681588.17808,29/04/2021 07:33:08
DAVIDECASTELLAN,879,SearchIndexer,7628,,879,,1619681588.27182,29/04/2021 07:33:08
DAVIDECASTELLAN,393,SecurityHealthService,12680,,393,,1619681588.37716,29/04/2021 07:33:08
DAVIDECASTELLAN,169,SecurityHealthSystray,12616,0.09375,169,,1619681588.47089,29/04/2021 07:33:08
DAVIDECASTELLAN,972,ServiceHub.Host.CLR.x86,7636,3.78125,972,5,1619681588.57581,29/04/2021 07:33:08
DAVIDECASTELLAN,949,ServiceHub.Host.CLR.x86,9984,4.40625,949,,1619681588.66959,29/04/2021 07:33:08
DAVIDECASTELLAN,1319,ServiceHub.IdentityHost,17300,9.1875,1319,,1619681588.76335,29/04/2021 07:33:08
DAVIDECASTELLAN,1046,ServiceHub.RoslynCodeAnalysisService,11780,13.4375,1046,,1619681588.85701,29/04/2021 07:33:08
DAVIDECASTELLAN,1143,ServiceHub.SettingsHost,16684,8.640625,1143,,1619681588.95074,29/04/2021 07:33:08
DAVIDECASTELLAN,775,ServiceHub.ThreadedWaitDialog,9092,2.125,775,,1619681589.0601,29/04/2021 07:33:09
DAVIDECASTELLAN,1109,ServiceHub.VSDetouredHost,16496,6.703125,1109,,1619681589.1539,29/04/2021 07:33:09
DAVIDECASTELLAN,881,services,888,,881,,1619681589.24757,29/04/2021 07:33:09
DAVIDECASTELLAN,446,SettingSyncHost,10892,1.515625,446,,1619681589.3413,29/04/2021 07:33:09
DAVIDECASTELLAN,561,sftlist,7072,,561,,1619681589.45066,29/04/2021 07:33:09
DAVIDECASTELLAN,140,sftvsa,5184,,140,5,1619681589.54446,29/04/2021 07:33:09
DAVIDECASTELLAN,105,SgrmBroker,15036,,105,,1619681589.63817,29/04/2021 07:33:09
DAVIDECASTELLAN,742,ShellExperienceHost,11204,2.046875,742,,1619681589.7319,29/04/2021 07:33:09
DAVIDECASTELLAN,574,sihost,1120,1.53125,574,,1619681589.84122,29/04/2021 07:33:09
DAVIDECASTELLAN,141,smartscreen,14516,0.015625,141,,1619681589.93504,29/04/2021 07:33:09
DAVIDECASTELLAN,53,smss,520,,53,,1619681590.02869,29/04/2021 07:33:10
DAVIDECASTELLAN,623,spoolsv,4732,,623,,1619681590.12281,29/04/2021 07:33:10
DAVIDECASTELLAN,142,sqlwriter,5480,,142,,1619681590.21658,29/04/2021 07:33:10
DAVIDECASTELLAN,650,StartMenuExperienceHost,5292,1.6875,650,,1619681590.31025,29/04/2021 07:33:10
DAVIDECASTELLAN,124,svchost,468,,124,,1619681590.41962,29/04/2021 07:33:10
DAVIDECASTELLAN,1590,svchost,556,,1590,,1619681590.51341,29/04/2021 07:33:10
DAVIDECASTELLAN,1452,svchost,1064,,1452,,1619681590.60714,29/04/2021 07:33:10
DAVIDECASTELLAN,146,svchost,1108,,146,,1619681590.70081,29/04/2021 07:33:10
DAVIDECASTELLAN,358,svchost,1112,,358,,1619681590.81017,29/04/2021 07:33:10
DAVIDECASTELLAN,188,svchost,1360,0.046875,188,5,1619681590.9039,29/04/2021 07:33:10
